"";"Open.thyssenkruppStock";"High.thyssenkruppStock";"Low.thyssenkruppStock";"Close.thyssenkruppStock";"Volume.thyssenkruppStock";"Open.SalzgitterStock";"High.SalzgitterStock";"Low.SalzgitterStock";"Close.SalzgitterStock";"Volume.SalzgitterStock";"Open.DAXIndex";"High.DAXIndex";"Low.DAXIndex";"Close.DAXIndex";"Volume.DAXIndex"
"1378";24,65;24,65;24,105;24,12;8672300;33,455;33,49;32,49;33,02;501600;11685,660156;11704,389648;11403,820312;11413,820312;120710300
"1379";24,25;24,375;23,99;24,185;1810100;33,1;33,195;31,935;32,71;431400;11462,969727;11510,929688;11345,099609;11436,049805;73416100
"1380";24,275;24,335;23,88;24,14;1805200;32,42;32,96;32,23;32,845;493600;11467,070312;11467,070312;11270,570312;11328,799805;85500500
"1381";24,225;24,7;24,045;24,595;1744100;33,4;34,92;33,4;34,745;854700;11359,799805;11515,209961;11300,360352;11419,620117;85463100
"1382";24,545;24,565;24,03;24,11;1576700;34,47;34,57;33,6;33,76;537900;11370,570312;11449,700195;11187,429688;11340,599609;103285700
"1383";23,935;24,2;23,685;23,965;2317400;33,475;34,4;33,42;33,785;329500;11241,429688;11287,200195;11155,009766;11197,150391;88724800
"1384";23,9;23,96;23,455;23,505;1681600;33,745;33,94;32,7;32,7;296700;11131,860352;11224,55957;11059,160156;11064,919922;95867900
"1385";23,4;23,49;22,87;23,415;3091100;32,55;32,89;32,06;32,75;308200;11025,080078;11071,610352;10864,679688;11001,290039;99627200
"1386";23,36;24,035;23,28;23,945;2066800;32,615;33,735;32,565;33,52;365900;10970,410156;11299,610352;10939,509766;11265,389648;99616000
"1387";23,99;24,255;23,585;23,73;1784900;33,375;34,1;33,3;33,56;356600;11242,870117;11452,94043;11236,580078;11332,780273;89482400
"1388";23,655;23,725;23,195;23,505;1489200;33,56;33,715;32,46;32,855;264900;11286,55957;11365,919922;11069,360352;11196,490234;86229000
"1389";23,18;23,22;22,905;23,09;1885800;32,43;32,74;31,645;32,395;270100;11053,209961;11090,709961;10952,740234;10984,969727;78179500
"1390";22,98;23,22;22,64;23,165;1680000;32,5;32,64;31,185;32,615;507300;10910,009766;11074,339844;10797,849609;11044,009766;86258300
"1391";23,165;23,31;22,915;22,98;1330200;32,55;33,15;31,92;32,01;332900;11066,75;11115,379883;10947,370117;10978,009766;80761200
"1392";22,925;23,355;22,69;23,325;1766600;31,91;32,895;31,81;32,47;364500;10937,669922;11109,759766;10806,150391;11100,299805;97027400
"1393";23,6;24,255;23,595;23,885;4907600;32,595;33,88;32,5;33,325;556500;11121,299805;11246,269531;10997,900391;11040,099609;0
"1394";24,4;24,4;23,96;24,325;2304400;33,88;34,165;33,145;33,875;405700;11138,709961;11470,25;11138,549805;11460,5;115712200
"1395";24,5;24,57;24,29;24,355;1393900;34,11;34,44;33,6;33,685;346700;11552,959961;11635,849609;11517,120117;11542,540039;86258300
"1396";24,42;24,58;24,135;24,385;1538600;33,675;34,735;33,535;33,59;408500;11566,349609;11589,349609;11364,450195;11471,259766;91865500
"1397";24,23;24,665;24,125;24,29;1600600;33,215;34,25;33,155;33,265;317500;11410,620117;11594,240234;11352,400391;11473,129883;73555500
"1398";24,07;24,545;24,03;24,465;1467200;33,145;34,29;32,94;33,76;271700;11387,129883;11561,830078;11373,44043;11492,429688;91723700
"1399";23,51;24,405;23,51;24,025;2866300;31,945;33,45;31,94;32,52;399800;11404,709961;11409,80957;10964,240234;11083,200195;130184700
"1400";23,925;24,005;23,335;23,335;3481200;32,485;32,85;32;32,06;395400;11058,040039;11137,139648;10897,969727;10944,969727;131523600
"1401";23,525;23,955;23,435;23,75;2466200;32,5;32,91;31,835;32,055;429300;11050,320312;11283,759766;10979,209961;11180,5;119081000
"1402";23,65;23,83;23,37;23,375;1828200;32,585;33,04;32,04;32,16;388300;11191,280273;11229,009766;11078,589844;11099,349609;74862700
"1403";23,385;23,41;23,225;23,305;1238500;32,15;32,57;31,935;32,495;275000;11082,040039;11123,179688;11005,759766;11058,389648;63616600
"1404";22,815;23,17;22,765;22,86;2009300;31,85;32,27;31,49;31,855;259500;10825,05957;10996,450195;10823,549805;10890,629883;98517400
"1405";22,99;22,99;21,65;21,815;3953300;32,04;32,04;29,76;29,9;682900;10930,019531;10946,870117;10663,990234;10676,780273;104180500
"1406";21,93;22,505;21,925;22,23;2557300;29,915;30,785;29,84;30,495;437500;10710,290039;10802,799805;10652,790039;10747,299805;91582600
"1407";22,385;22,815;22,205;22,68;1973900;30,505;30,85;29,8;30,335;432800;10795,110352;11035,040039;10784,469727;10996,410156;83835900
"1408";23,21;23,43;22,85;23,405;2335500;31,115;31,685;30,99;31,215;437300;11170,709961;11339,780273;11149,269531;11315,629883;101659900
"1409";23,64;23,955;23,415;23,955;2245600;31,7;32,585;31,355;32,555;390300;11489,169922;11506,980469;11421,820312;11484,379883;89129700
"1410";23,96;24,09;23,825;24,035;1553900;32,575;33,155;32,275;33,055;345700;11456,540039;11519,360352;11414,389648;11516,900391;0
"1411";24,075;24,155;23,79;23,94;1816400;33,15;33,79;32,91;33,2;322500;11508,339844;11566,019531;11475,959961;11539,660156;64691500
"1412";24,025;24,56;23,98;24,365;1945700;33,3;34,07;33,085;33,76;315900;11624,480469;11787,580078;11607,139648;11716,759766;83876500
"1413";24,365;24,72;24,055;24,585;1995700;34,05;34,995;33,74;34,07;397300;11747,469727;11753,179688;11649,94043;11673,419922;67855100
"1414";24,84;25,06;24,77;24,915;1433500;34,465;34,485;33,785;34,01;146800;11679,469727;11802,370117;11678,129883;11735,719727;61023400
"1415";24,995;25,125;24,52;24,585;2058800;34;34,73;33,97;34,045;251000;11760;11773,490234;11583,879883;11604,799805;63414800
"1416";24,41;24,535;24,015;24,22;1853400;33,75;33,75;31,805;32,68;716700;11511,19043;11589,639648;11486,30957;11520,669922;67975300
"1417";24,35;24,415;23,99;24;1624500;32,88;32,88;32,44;32,6;264800;11611,419922;11614,759766;11453,620117;11512,110352;63141800
"1418";23,87;24,05;23,5;23,57;1875600;32,61;32,85;31,55;31,855;304900;11467,830078;11542,900391;11334,769531;11347,450195;66445200
"1419";23,48;23,48;22,665;22,775;2538200;31,7;31,95;30,73;31,22;422400;11287,769531;11297,5;11052,860352;11056,400391;86124700
"1420";22,845;23,06;22,69;22,95;2033300;31,36;32,67;31,36;32,145;672500;11129,910156;11242,429688;11068,30957;11173,910156;73379500
"1421";23,07;23,125;22,68;23;1732000;32,44;32,92;31,9;32,855;276300;11249,299805;11253,55957;11123,25;11211,849609;70018800
"1422";23,085;23,225;22,67;22,94;1722500;32,95;32,95;32,07;32,17;405900;11305,459961;11313,269531;11140,650391;11257,150391;94013200
"1423";23;23,085;22,71;23,085;1523600;32,255;32,885;31,93;32,515;281900;11271,30957;11308,990234;11173,169922;11308,990234;0
"1424";22,89;23,19;22,765;23,075;1718700;32,575;32,995;31,895;32,575;281700;11295,5;11460,400391;11248,269531;11443,719727;77981000
"1425";23,025;23,61;23,01;23,58;2084100;32,54;33,04;32,4;32,92;238200;11408,230469;11476,900391;11380,80957;11456,070312;66699900
"1426";23,69;24,285;23,69;24,13;2163100;33,1;34,3;33,02;33,76;370900;11503,209961;11655,740234;11497,919922;11636,299805;73800000
"1427";24,13;24,135;23,815;23,96;1238300;33,68;33,93;32,255;33,16;301900;11605,589844;11669,860352;11574,969727;11585,099609;67470900
"1428";23,935;24,14;23,8;23,84;1234800;33,075;33,945;33,075;33,495;229200;11561,370117;11582,900391;11484,849609;11490,830078;60211600
"1429";23,945;24,115;23,57;24,04;1447200;33,615;33,615;32,535;33,5;293600;11545,629883;11618,299805;11431,759766;11604,780273;59408600
"1430";23,975;24,18;23,28;23,335;2372500;33,32;33,785;32,45;32,585;266300;11548;11561;11278,709961;11293,650391;0
"1431";23,04;23,16;22,16;22,25;3322200;32;32,05;30,675;30,9;627400;11151,719727;11153,639648;10892,879883;10924,610352;116904800
"1432";23,495;23,54;22;22,16;3322500;31,63;32,075;30,6;30,795;339600;11098,169922;11153,959961;10980,860352;11014,629883;86156500
"1433";22,12;22,405;21,985;22,12;1540300;30,83;32;30,815;30,93;313900;11010,5;11093,070312;10911,19043;10985,139648;67147100
"1434";22,25;22,38;21,78;22,05;2128300;31,135;32,36;31,045;31,745;477900;11044,75;11113,790039;10818,709961;10940,330078;68994500
"1435";21,92;22,01;21,4;21,5;2665100;31,725;31,83;31,05;31,595;356600;10916,709961;10976,040039;10883,110352;10915,919922;58733200
"1436";21,36;21,375;20,825;20,84;2306200;31,58;31,695;29,82;30,315;595000;10819,849609;10848,839844;10681,360352;10682,150391;82082100
"1437";20,65;20,88;20,09;20,22;3319300;30,15;30,415;29,2;29,36;636400;10593,280273;10654,549805;10400,990234;10432,19043;107419700
"1438";19,82;20,145;19,545;19,545;3780400;28,61;29,2;28,4;28,445;589500;10228,700195;10437,280273;10124,519531;10124,519531;153201400
"1439";18,88;19,25;17,815;18,23;5459600;27,35;27,4;25,76;26,22;771900;9805,719727;9935,530273;9338,200195;9648,429688;285546900
"1440";18,455;19,25;18,385;19,165;3722100;26,725;27,74;26,565;27,27;607400;9816,589844;10185,879883;9748,919922;10128,120117;206768000
"1441";19;19,19;18,695;18,815;3014600;26,975;26,975;25,94;26,515;823500;9956,849609;10159,990234;9853,120117;9997,429688;134864000
"1442";19,65;19,755;19,33;19,605;3062100;27,2;28,12;26,835;27,91;535100;10271,330078;10382,950195;10222,040039;10315,620117;105093200
"1443";19,7;19,7;19,155;19,5;2432700;28,035;28,86;28,035;28,33;502400;10335,919922;10336,919922;10186,070312;10298,530273;76364700
"1444";19,3;19,41;19,07;19,325;1696600;28,025;28,08;27,485;27,775;201400;10200,980469;10273,5;10132,150391;10259,459961;75829800
"1445";19,065;19,23;18,515;18,675;2310400;27,25;27,705;26,305;26,69;421400;10073,740234;10119,530273;9928,650391;10015,570312;115785700
"1446";18,72;18,945;18,55;18,58;1869400;26,705;27,135;26,2;26,505;373700;10060,30957;10122,269531;9962,25;10048,049805;89542900
"1447";18,73;19,24;18,715;19,15;2590500;26,375;27,405;26,15;27,115;557900;10161,360352;10380,360352;10145,730469;10317,839844;115214700
"1448";18,945;18,98;18,23;18,24;2343900;26,8;27,34;26,28;26,325;457900;10216,169922;10216,169922;9996,160156;10038,040039;133263900
"1449";18,55;18,76;18,395;18,515;1572500;26,59;26,84;25,95;26,45;337000;10148,799805;10184,570312;10055,139648;10108,610352;54392100
"1450";18,615;18,775;18,53;18,66;2061700;26,7;26,995;26,405;26,865;369500;10198,599609;10371,900391;10198,450195;10271,360352;96181300
"1451";19,07;19,14;18,785;18,795;2304400;27,42;28,02;27,15;27,78;638300;10489,290039;10512,610352;10301,179688;10303,120117;96941700
"1452";18,715;18,81;18,265;18,45;1890000;27,35;27,63;26,915;27,08;362100;10216,019531;10326,530273;10157,370117;10210,44043;101320000
"1453";18,52;18,52;18,125;18,13;1843900;27,2;27,215;26,365;26,445;314800;10243,400391;10243,400391;10079,030273;10123,55957;0
"1454";18,1;18,38;17,89;18,01;2451600;26,37;26,63;25,785;26,26;358700;10112,900391;10225,370117;10084,870117;10131,740234;75176800
"1455";18,025;18,145;17,715;18,04;2366400;26,2;26,89;25,66;26,645;381100;10154,759766;10244,860352;10070,160156;10188,129883;137699600
"1456";18,205;18,235;17,95;18,105;2066300;26,86;26,9;25,875;26,705;376800;10288,389648;10336,200195;10173,959961;10227,209961;118501400
"1457";18,15;18,16;17,79;17,86;1985800;26,76;26,79;26,075;26,355;341400;10269,320312;10273,269531;10208,509766;10229,580078;116423000
"1458";17,79;17,79;17,065;17,2;4562900;26,135;26,29;25,18;25,275;625300;10177,580078;10180,549805;9861,509766;9916,160156;276024800
"1459";17,17;17,405;17,07;17,08;1876200;25,22;25,4;24,27;24,315;721800;9837,129883;10000,620117;9785,110352;9948,509766;114339100
"1460";17,2;17,26;16,22;16,255;3886800;24,34;24,34;22,625;22,74;799600;9974,410156;9974,799805;9558,959961;9570,660156;150003100
"1461";16,295;16,54;16,03;16,045;2658100;22,71;23,28;22,315;22,845;490800;9578,099609;9712,459961;9492,860352;9612,620117;112562000
"1462";16,05;16,185;15,58;15,745;3776400;22,9;23,07;22,23;22,33;411000;9599,910156;9707,69043;9362,280273;9427,639648;152035800
"1463";16,05;16,22;15,94;15,94;2516000;22,735;23,195;22,48;22,495;312700;9594,530273;9745,769531;9585,330078;9688,530273;120350800
"1464";15,9;15,955;15,25;15,25;2997700;22,555;22,725;21,485;21,75;535400;9633,679688;9677,25;9479,400391;9483,549805;103148800
"1465";14,95;15,735;14,935;15,615;3413400;21,39;22,145;21,225;22,055;423300;9346,040039;9536,629883;9325,049805;9450,400391;112626800
"1466";15,935;15,99;15,64;15,68;2418900;22,57;22,925;22,02;22,19;574400;9674,610352;9732,540039;9596,950195;9660,44043;109788700
"1467";15,84;16,145;15,485;15,565;2612000;22,555;23,085;22,1;22,18;490000;9757,040039;9788,269531;9471,360352;9509,25;111980300
"1468";15,645;16,08;15,63;15,93;2615900;22,385;23,275;22,205;22,66;428000;9606,589844;9667,540039;9396,339844;9553,070312;122885000
"1469";16,45;16,715;16,28;16,715;3251900;23,15;23,775;23,15;23,775;419800;9691,650391;9854,769531;9647,169922;9814,790039;117690300
"1470";17;17,12;16,505;16,95;2614300;23,765;24,23;23,165;24,15;334700;9804,419922;9957,919922;9730,410156;9902,830078;0
"1471";17,23;18,15;17,13;17,745;4584300;24,225;26,26;24,225;25,795;515300;9968,55957;10093,099609;9932,419922;9970,400391;115327300
"1472";17,575;18,02;17,38;18,005;2840200;25,625;26,095;25,21;25,71;401100;9942,780273;10027,419922;9911,049805;9993,070312;100403800
"1473";18,18;18,365;18,01;18,22;2685200;26;26,695;26;26,3;426700;10100,780273;10146,879883;10049,389648;10096,599609;102089800
"1474";18,365;18,57;17,84;17,975;2260900;26,365;26,8;25,485;25,645;324900;10128,490234;10187,089844;10057,589844;10119,830078;101988200
"1475";17,865;17,935;17,43;17,695;2628000;25,46;25,46;24,46;25,225;466000;10106,669922;10107,860352;9939,959961;10032,820312;99101100
"1476";17,695;18,04;17,495;17,59;2568200;25,215;26,375;24,59;25,95;425900;9948,490234;10036,230469;9890,459961;9915,849609;0
"1477";17,745;17,765;17,425;17,47;2128800;26,225;26,24;25,395;25,57;290600;9999,639648;10088,469727;9957,389648;10064,799805;0
"1478";17,615;17,705;17,28;17,415;2263200;25,805;25,865;25,23;25,39;300700;10128,80957;10166,790039;10058,530273;10104,429688;97183800
"1479";17,425;17,655;17,305;17,545;2228000;25,35;25,59;24,9;25,06;280400;10084,610352;10205,030273;10084,610352;10164,30957;0
"1480";17,55;17,635;17,32;17,545;2446500;25,05;25,105;24,15;24,79;444500;10174,799805;10194,530273;10080,19043;10147,679688;67235200
"1481";17,575;17,975;17,37;17,735;2326600;25,015;25,795;24,51;25,63;337000;10185,419922;10277,589844;10107,919922;10238,099609;70021400
"1482";17,635;18,435;17,55;18,365;2769100;25,645;26,58;25,13;26,405;414400;10213,009766;10508,25;10194,740234;10491,969727;107511600
"1483";18,53;18,975;18,445;18,81;3346100;26,7;27,765;26,52;27,395;495400;10610,330078;10847,469727;10586,959961;10794,540039;0
"1484";18,6;18,78;18,42;18,535;2051400;27,45;27,605;26,65;26,91;233200;10791,179688;10863,089844;10756,830078;10801,339844;73091500
"1485";18,495;18,505;18,09;18,12;2183800;26,75;26,795;25,69;25,73;291200;10761,370117;10807,410156;10692,19043;10692,19043;0
"1486";18,11;18,595;17,95;18,56;2070900;25,745;25,88;24,71;25,775;394800;10728,160156;10848,410156;10691,629883;10831,959961;0
"1487";18,58;18,58;17,855;18,055;2633900;25,785;25,995;24,7;25,345;474100;10867,19043;10886,980469;10741,139648;10800,839844;122513100
"1488";18,305;18,365;18,1;18,345;2205900;25,28;26,5;25,11;26,255;651500;10842,519531;10850,580078;10748,700195;10850,139648;89270000
"1489";18,18;18,615;18,165;18,54;1884900;26,23;27,35;26,2;27,185;427900;10749,980469;10977,179688;10744,370117;10950,669922;93072100
"1490";18,6;18,71;18,42;18,605;2025500;27,14;27,435;26,705;27,055;352900;10945,349609;10972,280273;10883,94043;10951,150391;82037300
"1491";18,63;19,09;18,52;18,665;2608600;27,04;28,17;26,975;27,22;490800;10957,05957;10990,719727;10825,549805;10845,240234;96273700
"1492";18,685;18,725;18,105;18,175;2473800;27,31;27,345;25,11;25,98;1038000;10847,5;10963,900391;10784,280273;10887,740234;0
"1493";18,1;18,72;18,035;18,64;3095900;26,15;26,25;25,43;25,875;534200;10872,980469;11055,450195;10843,480469;10988,030273;89484500
"1494";18,635;19,425;18,575;18,97;3137500;25,9;26,54;25,775;25,97;473100;10993,240234;10995,480469;10807,169922;10815,450195;73491200
"1495";18,98;19,035;18,51;18,85;2490900;25,985;26,08;25,2;25,655;348000;10846,959961;10863,55957;10728,950195;10832,519531;77662600
"1496";18,85;19,46;18,84;18,98;2575400;25,58;26,27;25,25;25,425;375400;10843,679688;10994,540039;10843,679688;10907,870117;80037800
"1497";18,985;19,035;18,39;18,465;2476400;25,92;25,97;24,05;24,4;571300;10895,740234;10957,610352;10735,169922;10782,629883;94299800
"1498";18,465;18,615;18,05;18,235;2327600;24,25;24,91;23,64;23,915;443900;10764,570312;10811,780273;10607,459961;10708,400391;82688300
"1499";18,32;18,78;18,24;18,3;2269000;23,71;24,43;23,685;23,915;334600;10609,139648;10763,650391;10608,830078;10713,230469;63255500
"1500";18,48;19,12;18,48;18,885;3233800;24,14;24,77;24,01;24,415;311900;10810,919922;10971,040039;10782,910156;10971,040039;73835800
"1501";18,795;19,3;18,665;19,16;2578800;24,29;25,255;24,1;25,055;337300;10901,740234;10989,549805;10877,599609;10959,950195;61549900
"1502";19,01;19,85;18,87;19,65;4068000;25,25;25,75;24,9;25,055;380700;11061,879883;11150,740234;11045,530273;11085,44043;0
"1503";19,83;19,955;19,475;19,52;3067900;25,1;25,445;24,72;24,895;252200;11123,80957;11164,299805;11049,349609;11119,830078;76255500
"1504";19,51;19,735;19,275;19,465;2518400;24,845;24,845;23,91;24,4;401500;11105,919922;11126,339844;11049,990234;11092,30957;59837700
"1505";19,38;19,445;18,96;19,2;2701000;24,26;24,755;23,72;23,995;616600;11064,780273;11064,959961;10869,200195;10933,990234;84359500
"1506";19,27;19,67;19,005;19,56;2312000;24,115;24,115;22,81;23,035;861800;10958,400391;11186,679688;10921,709961;11169,540039;84228400
"1507";19,56;20,04;19,56;19,985;2311700;22,995;23,3;22,67;23,075;769300;11180,94043;11366,370117;11176,55957;11320,769531;0
"1508";19,86;19,9;19,68;19,835;1686500;23,135;23,205;22,7;22,895;309900;11277,910156;11354,009766;11247,139648;11293,759766;62054200
"1509";19,78;20,2;19,72;20,145;3116400;23,08;23,35;22,65;23,28;401700;11268,30957;11430,870117;11253,370117;11382,230469;93042700
"1510";20,15;20,24;19,71;19,765;2491800;23,465;23,725;22,865;23,01;435800;11422,469727;11430,379883;11235,969727;11261,240234;108307800
"1511";19,815;19,865;19,105;19,255;2660100;23,16;23,16;22,54;22,76;458300;11301,509766;11329,790039;11188,030273;11190,019531;84878100
"1512";19,185;19,45;18,625;18,625;4410100;22,705;23,06;22,395;22,46;469800;11173,790039;11318,799805;10780,629883;10789,240234;154843000
"1513";18,62;18,85;18,125;18,325;3333700;22,525;22,935;22,065;22,215;395900;10770,160156;10814,820312;10632,769531;10752,099609;108323500
"1514";18,535;18,63;18,285;18,35;1607900;22,3;22,475;22,05;22,155;393200;10832,419922;10992,549805;10806,519531;10886,089844;69853700
"1515";18,305;18,35;17,615;17,67;3267100;22,17;22,2;20,6;20,78;829100;10872,679688;10895,5;10616,240234;10673,599609;88291800
"1516";17,675;17,975;17,115;17,695;4003200;21,21;22,14;20,335;21,885;871400;10719,700195;10719,700195;10554,540039;10592,490234;86202900
"1517";17,635;18;17,575;17,84;2935700;22,02;22,91;21,89;22,545;566000;10547,519531;10662,769531;10500,030273;10598,929688;77722100
"1518";17,85;18,005;17,17;17,23;2985100;22,17;22,265;20,895;21,075;757900;10572,860352;10596,030273;10294,25;10340,05957;101964800
"1519";17,37;17,555;16,77;16,825;2770500;21,35;21,465;20,54;20,64;485500;10406,709961;10448,650391;10122,950195;10139,339844;94400500
"1520";17,08;17,355;17,03;17,29;2615500;20,565;21,325;20,5;21,185;505000;10239,799805;10482,75;10237,480469;10450,379883;98769400
"1521";17,31;17,51;16,955;17,29;2304900;21,085;22;20,67;21,57;613400;10476,05957;10572,549805;10423,780273;10469,259766;81802300
"1522";17,595;17,74;17,23;17,28;2713000;21,93;22,095;21,045;21,14;424900;10685,299805;10829,620117;10656,389648;10738,120117;112047900
"1523";17,33;17,645;17,225;17,495;4900600;21,37;21,98;21,09;21,415;544900;10639,980469;10735,849609;10543,049805;10608,19043;191158800
"1524";17,55;18,01;17,37;17,37;2249500;21,41;22,4;21,285;21,51;438100;10607,200195;10796,030273;10497,769531;10497,769531;77046000
"1525";17,55;17,69;17,355;17,61;1435800;21,9;22,025;21,58;22,02;278000;10598,19043;10623,980469;10400,610352;10488,75;59880200
"1526";17,83;18,845;17,83;18,795;3560800;22,345;23,405;22,265;23,095;456300;10623,55957;10743,320312;10595,269531;10727,639648;69265000
"1527";18,83;18,865;18,29;18,335;1464300;23,24;23,245;22,465;22,525;193100;10748,370117;10756,169922;10627,459961;10653,910156;34275800
